time,pwm,posLeft,posRight
2732,0,95241,96355
2733,0,95241,96355
2734,0,95241,96355
2735,0,95241,96355
2736,0,95241,96355
2737,0,95241,96355
2738,0,95241,96355
2739,0,95241,96355
2740,0,95241,96355
2741,0,95241,96355
2742,0,95241,96355
2743,0,95241,96355
2744,0,95241,96355
2745,0,95241,96355
2746,0,95241,96355
2747,0,95241,96355
2748,0,95241,96355
2749,0,95241,96355
2750,0,95241,96355
2751,0,95241,96355
2752,0,95241,96355
2753,0,95241,96355
2754,0,95241,96355
2755,0,95241,96355
2756,0,95241,96355
2757,0,95241,96355
2758,0,95241,96355
2759,0,95241,96355
2760,0,95241,96355
2761,0,95241,96355
2762,0,95241,96355
2763,0,95241,96355
2764,0,95241,96355
2765,0,95241,96355
2766,0,95241,96355
2767,0,95241,96355
2768,0,95241,96355
2769,0,95241,96355
2770,0,95241,96355
2771,0,95241,96355
2772,0,95241,96355
2773,0,95241,96355
2774,0,95241,96355
2775,0,95241,96355
2776,0,95241,96355
2777,0,95241,96355
2778,0,95241,96355
2779,0,95241,96355
2780,0,95241,96355
2781,0,95241,96355
2782,0,95241,96355
2783,0,95241,96355
2784,0,95241,96355
2785,0,95241,96355
2786,0,95241,96355
2787,0,95241,96355
2788,0,95241,96355
2789,0,95241,96355
2790,0,95241,96355
2791,0,95241,96355
2792,0,95241,96355
2793,0,95241,96355
2794,0,95241,96355
2795,0,95241,96355
2796,0,95241,96355
2797,0,95241,96355
2798,0,95241,96355
2799,0,95241,96355
2800,0,95241,96355
2801,0,95241,96355
2802,0,95241,96355
2803,0,95241,96355
2804,0,95241,96355
2805,0,95241,96355
2806,0,95241,96355
2807,0,95241,96355
2808,0,95241,96355
2809,0,95241,96355
2810,0,95241,96355
2811,0,95241,96355
2812,0,95241,96355
2813,0,95241,96355
2814,0,95241,96355
2815,0,95241,96355
2816,0,95241,96355
2817,0,95241,96355
2818,0,95241,96355
2819,0,95241,96355
2820,0,95241,96355
2821,0,95241,96355
2822,0,95241,96355
2823,0,95241,96355
2824,0,95241,96355
2825,0,95241,96355
2826,0,95241,96355
2827,0,95241,96355
2828,0,95241,96355
2829,0,95241,96355
2830,0,95241,96355
2831,0,95241,96355
2832,0,95241,96355
2833,0,95241,96355
2834,0,95241,96355
2835,0,95241,96355
2836,0,95241,96355
2837,0,95241,96355
2838,0,95241,96355
2839,0,95241,96355
2840,0,95241,96355
2841,0,95241,96355
2842,0,95241,96355
2843,0,95241,96355
2844,0,95241,96355
2845,0,95241,96355
2846,0,95241,96355
2847,0,95241,96355
2848,0,95241,96355
2849,0,95241,96355
2850,0,95241,96355
2851,0,95241,96355
2852,0,95241,96355
2853,0,95241,96355
2854,0,95241,96355
2855,0,95241,96355
2856,0,95241,96355
2857,0,95241,96355
2858,0,95241,96355
2859,0,95241,96355
2860,0,95241,96355
2861,0,95241,96355
2862,0,95241,96355
2863,0,95241,96355
2864,0,95241,96355
2865,0,95241,96355
2866,0,95241,96355
2867,0,95241,96355
2868,0,95241,96355
2869,0,95241,96355
2870,0,95241,96355
2871,0,95241,96355
2872,0,95241,96355
2873,0,95241,96355
2874,0,95241,96355
2875,0,95241,96355
2876,0,95241,96355
2877,0,95241,96355
2878,0,95241,96355
2879,0,95241,96355
2880,0,95241,96355
2881,0,95241,96355
2882,0,95241,96355
2883,0,95241,96355
2884,0,95241,96355
2885,0,95241,96355
2886,0,95241,96355
2887,0,95241,96355
2888,0,95241,96355
2889,0,95241,96355
2890,0,95241,96355
2891,0,95241,96355
2892,0,95241,96355
2893,0,95241,96355
2894,0,95241,96355
2895,0,95241,96355
2896,0,95241,96355
2897,0,95241,96355
2898,0,95241,96355
2899,0,95241,96355
2900,0,95241,96355
2901,0,95241,96355
2902,0,95241,96355
2903,0,95241,96355
2904,0,95241,96355
2905,0,95241,96355
2906,0,95241,96355
2907,0,95241,96355
2908,0,95241,96355
2909,0,95241,96355
2910,0,95241,96355
2911,0,95241,96355
2912,0,95241,96355
2913,0,95241,96355
2914,0,95241,96355
2915,0,95241,96355
2916,0,95241,96355
2917,0,95241,96355
2918,0,95241,96355
2919,0,95241,96355
2920,0,95241,96355
2921,0,95241,96355
2922,0,95241,96355
2923,0,95241,96355
2924,0,95241,96355
2925,0,95241,96355
2926,0,95241,96355
2927,0,95241,96355
2928,0,95241,96355
2929,0,95241,96355
2930,0,95241,96355
2931,0,95241,96355
2932,0,95241,96355
2933,0,95241,96355
2934,0,95241,96355
2935,0,95241,96355
2936,0,95241,96355
2937,0,95241,96355
2938,0,95241,96355
2939,0,95241,96355
2940,0,95241,96355
2941,0,95241,96355
2942,0,95241,96355
2943,0,95241,96355
2944,0,95241,96355
2945,0,95241,96355
2946,0,95241,96355
2947,0,95241,96355
2948,0,95241,96355
2949,0,95241,96355
2950,0,95241,96355
2951,0,95241,96355
2952,0,95241,96355
2953,0,95241,96355
2954,0,95241,96355
2955,0,95241,96355
2956,0,95241,96355
2957,0,95241,96355
2958,0,95241,96355
2959,0,95241,96355
2960,0,95241,96355
2961,0,95241,96355
2962,0,95241,96355
2963,0,95241,96355
2964,0,95241,96355
2965,0,95241,96355
2966,0,95241,96355
2967,0,95241,96355
2968,0,95241,96355
2969,0,95241,96355
2970,0,95241,96355
2971,0,95241,96355
2972,0,95241,96355
2973,0,95241,96355
2974,0,95241,96355
2975,0,95241,96355
2976,0,95241,96355
2977,0,95241,96355
2978,0,95241,96355
2979,0,95241,96355
2980,0,95241,96355
2981,0,95241,96355
2982,0,95241,96355
2983,0,95241,96355
2984,0,95241,96355
2985,0,95241,96355
2986,0,95241,96355
2987,0,95241,96355
2988,0,95241,96355
2989,0,95241,96355
2990,0,95241,96355
2991,0,95241,96355
2992,0,95241,96355
2993,0,95241,96355
2994,0,95241,96355
2995,0,95241,96355
2996,0,95241,96355
2997,0,95241,96355
2998,0,95241,96355
2999,0,95241,96355
3000,0,95241,96355
3001,500,95241,96355
3002,500,95241,96355
3003,500,95241,96355
3004,500,95241,96355
3005,500,95241,96355
3006,500,95241,96355
3007,500,95241,96355
3008,500,95241,96355
3009,500,95241,96355
3010,500,95241,96355
3011,500,95241,96355
3012,500,95241,96355
3013,500,95241,96359
3014,500,95241,96367
3015,500,95241,96382
3016,500,95241,96399
3017,500,95244,96419
3018,500,95258,96439
3019,500,95283,96459
3020,500,95316,96481
3021,500,95350,96505
3022,500,95382,96532
3023,500,95406,96560
3024,500,95425,96590
3025,500,95450,96625
3026,500,95479,96665
3027,500,95505,96706
3028,500,95526,96749
3029,500,95553,96795
3030,500,95591,96839
3031,500,95628,96879
3032,500,95661,96915
3033,500,95691,96952
3034,500,95721,96990
3035,500,95754,97026
3036,500,95787,97059
3037,500,95817,97090
3038,500,95853,97120
3039,500,95894,97150
3040,500,95935,97182
3041,500,95972,97213
3042,500,96005,97246
3043,500,96038,97286
3044,500,96073,97332
3045,500,96112,97378
3046,500,96155,97424
3047,500,96198,97474
3048,500,96246,97523
3049,500,96301,97571
3050,500,96356,97615
3051,500,96410,97661
3052,500,96461,97705
3053,500,96509,97748
3054,500,96553,97789
3055,500,96597,97831
3056,500,96646,97874
3057,500,96700,97919
3058,500,96758,97965
3059,500,96813,98009
3060,500,96865,98055
3061,500,96918,98104
3062,500,96970,98158
3063,500,97022,98214
3064,500,97075,98269
3065,500,97128,98321
3066,500,97183,98377
3067,500,97241,98442
3068,500,97303,98509
3069,500,97360,98576
3070,500,97414,98642
3071,500,97472,98711
3072,500,97533,98780
3073,500,97597,98846
3074,500,97665,98914
3075,500,97733,98986
3076,500,97796,99057
3077,500,97849,99130
3078,500,97897,99202
3079,500,97950,99277
3080,500,98012,99352
3081,500,98083,99421
3082,500,98156,99493
3083,500,98226,99566
3084,500,98292,99643
3085,500,98353,99720
3086,500,98411,99795
3087,500,98473,99876
3088,500,98544,99962
3089,500,98614,100049
3090,500,98680,100129
3091,500,98743,100206
3092,500,98807,100282
3093,500,98872,100359
3094,500,98939,100439
3095,500,99009,100520
3096,500,99081,100600
3097,500,99154,100678
3098,500,99225,100755
3099,500,99291,100831
3100,500,99354,100909
3101,500,99420,100994
3102,500,99488,101079
3103,500,99558,101160
3104,500,99623,101238
3105,500,99688,101313
3106,500,99753,101395
3107,500,99821,101482
3108,500,99893,101561
3109,500,99964,101633
3110,500,100034,101708
3111,500,100102,101785
3112,500,100169,101861
3113,500,100235,101935
3114,500,100302,102005
3115,500,100370,102075
3116,500,100442,102147
3117,500,100512,102222
3118,500,100583,102303
3119,500,100654,102384
3120,500,100726,102453
3121,500,100805,102520
3122,500,100881,102603
3123,500,100953,102684
3124,500,101024,102757
3125,500,101100,102830
3126,500,101176,102910
3127,500,101252,102983
3128,500,101326,103052
3129,500,101403,103129
3130,500,101490,103214
3131,500,101575,103289
3132,500,101656,103360
3133,500,101735,103437
3134,500,101814,103520
3135,500,101892,103600
3136,500,101970,103670
3137,500,102053,103742
3138,500,102137,103826
3139,500,102220,103911
3140,500,102302,103985
3141,500,102388,104060
3142,500,102475,104144
3143,500,102559,104232
3144,500,102642,104314
3145,500,102727,104390
3146,500,102813,104470
3147,500,102899,104554
3148,500,102985,104640
3149,500,103069,104724
3150,500,103153,104808
3151,500,103236,104889
3152,500,103321,104975
3153,500,103406,105066
3154,500,103491,105158
3155,500,103577,105244
3156,500,103663,105333
3157,500,103752,105426
3158,500,103841,105525
3159,500,103930,105613
3160,500,104018,105704
3161,500,104107,105797
3162,500,104197,105903
3163,500,104286,106001
3164,500,104375,106101
3165,500,104464,106201
3166,500,104554,106302
3167,500,104645,106401
3168,500,104739,106509
3169,500,104833,106617
3170,500,104927,106720
3171,500,105021,106823
3172,500,105114,106934
3173,500,105206,107050
3174,500,105299,107153
3175,500,105393,107266
3176,500,105485,107383
3177,500,105578,107488
3178,500,105671,107590
3179,500,105764,107699
3180,500,105857,107802
3181,500,105950,107899
3182,500,106042,108004
3183,500,106133,108110
3184,500,106225,108213
3185,500,106316,108311
3186,500,106407,108413
3187,500,106496,108515
3188,500,106585,108612
3189,500,106674,108707
3190,500,106761,108804
3191,500,106845,108898
3192,500,106929,108990
3193,500,107013,109085
3194,500,107103,109176
3195,500,107199,109266
3196,500,107299,109360
3197,500,107399,109451
3198,500,107494,109537
3199,500,107585,109625
3200,500,107673,109708
3201,500,107761,109788
3202,500,107852,109871
3203,500,107944,109968
3204,500,108036,110075
3205,500,108123,110180
3206,500,108207,110273
3207,500,108291,110350
3208,500,108378,110420
3209,500,108467,110504
3210,500,108555,110602
3211,500,108643,110700
3212,500,108730,110790
3213,500,108819,110882
3214,500,108909,110980
3215,500,108998,111073
3216,500,109089,111163
3217,500,109180,111251
3218,500,109273,111335
3219,500,109367,111422
3220,500,109459,111516
3221,500,109550,111611
3222,500,109643,111705
3223,500,109738,111798
3224,500,109834,111884
3225,500,109929,111966
3226,500,110025,112055
3227,500,110124,112142
3228,500,110224,112222
3229,500,110321,112307
3230,500,110421,112398
3231,500,110522,112493
3232,500,110626,112592
3233,500,110726,112692
3234,500,110826,112792
3235,500,110930,112892
3236,500,111035,112992
3237,500,111142,113091
3238,500,111251,113189
3239,500,111359,113288
3240,500,111464,113388
3241,500,111570,113490
3242,500,111675,113594
3243,500,111782,113698
3244,500,111887,113804
3245,500,111992,113911
3246,500,112097,114017
3247,500,112203,114120
3248,500,112313,114225
3249,500,112425,114329
3250,500,112536,114434
3251,500,112643,114542
3252,500,112744,114648
3253,500,112847,114757
3254,500,112956,114869
3255,500,113069,114985
3256,500,113182,115098
3257,500,113292,115209
3258,500,113399,115321
3259,500,113503,115437
3260,500,113605,115554
3261,500,113706,115668
3262,500,113810,115782
3263,500,113912,115898
3264,500,114015,116012
3265,500,114117,116123
3266,500,114218,116233
3267,500,114320,116347
3268,500,114420,116462
3269,500,114519,116577
3270,500,114619,116687
3271,500,114724,116794
3272,500,114824,116897
3273,500,114922,117000
3274,500,115023,117100
3275,500,115126,117201
3276,500,115227,117304
3277,500,115323,117404
3278,500,115416,117505
3279,500,115508,117607
3280,500,115607,117705
3281,500,115707,117800
3282,500,115805,117892
3283,500,115899,117981
3284,500,115994,118069
3285,500,116089,118165
3286,500,116183,118265
3287,500,116279,118363
3288,500,116373,118457
3289,500,116462,118545
3290,500,116549,118631
3291,500,116637,118729
3292,500,116725,118826
3293,500,116820,118913
3294,500,116916,119003
3295,500,117011,119096
3296,500,117106,119187
3297,500,117204,119277
3298,500,117301,119368
3299,500,117397,119457
3300,500,117491,119547
3301,500,117585,119639
3302,500,117681,119729
3303,500,117780,119817
3304,500,117882,119906
3305,500,117985,119998
3306,500,118085,120088
3307,500,118184,120184
3308,500,118282,120279
3309,500,118379,120374
3310,500,118476,120474
3311,500,118572,120571
3312,500,118669,120664
3313,500,118766,120761
3314,500,118868,120858
3315,500,118970,120955
3316,500,119070,121055
3317,500,119168,121157
3318,500,119267,121257
3319,500,119368,121354
3320,500,119472,121457
3321,500,119576,121563
3322,500,119679,121666
3323,500,119782,121772
3324,500,119885,121882
3325,500,119992,121988
3326,500,120098,122096
3327,500,120205,122212
3328,500,120310,122327
3329,500,120415,122436
3330,500,120520,122548
3331,500,120624,122667
3332,500,120728,122778
3333,500,120832,122895
3334,500,120935,123018
3335,500,121038,123142
3336,500,121140,123258
3337,500,121242,123381
3338,500,121344,123502
3339,500,121446,123617
3340,500,121547,123742
3341,500,121649,123864
3342,500,121752,123977
3343,500,121854,124097
3344,500,121957,124209
3345,500,122060,124319
3346,500,122162,124437
3347,500,122266,124552
3348,500,122369,124658
3349,500,122472,124765
3350,500,122575,124878
3351,500,122676,124989
3352,500,122778,125096
3353,500,122878,125202
3354,500,122977,125302
3355,500,123077,125397
3356,500,123176,125494
3357,500,123275,125589
3358,500,123374,125689
3359,500,123475,125788
3360,500,123576,125883
3361,500,123676,125977
3362,500,123773,126070
3363,500,123869,126163
3364,500,123966,126257
3365,500,124063,126355
3366,500,124161,126460
3367,500,124258,126560
3368,500,124355,126654
3369,500,124453,126746
3370,500,124553,126834
3371,500,124653,126932
3372,500,124751,127033
3373,500,124850,127124
3374,500,124949,127214
3375,500,125048,127312
3376,500,125146,127409
3377,500,125242,127509
3378,500,125337,127608
3379,500,125434,127698
3380,500,125533,127786
3381,500,125633,127884
3382,500,125733,127982
3383,500,125833,128079
3384,500,125933,128178
3385,500,126034,128272
3386,500,126133,128360
3387,500,126233,128453
3388,500,126335,128548
3389,500,126438,128643
3390,500,126540,128737
3391,500,126644,128833
3392,500,126751,128934
3393,500,126860,129038
3394,500,126968,129141
3395,500,127076,129241
3396,500,127186,129341
3397,500,127297,129446
3398,500,127408,129553
3399,500,127520,129662
3400,500,127632,129770
3401,500,127744,129878
3402,500,127857,129988
3403,500,127969,130097
3404,500,128082,130208
3405,500,128195,130319
3406,500,128309,130429
3407,500,128425,130543
3408,500,128542,130657
3409,500,128659,130771
3410,500,128776,130888
3411,500,128898,131003
3412,500,129025,131120
3413,500,129148,131238
3414,500,129266,131360
3415,500,129379,131481
3416,500,129488,131596
3417,500,129597,131708
3418,500,129705,131821
3419,500,129810,131937
3420,500,129916,132054
3421,500,130023,132170
3422,500,130133,132285
3423,500,130242,132401
3424,500,130349,132515
3425,500,130455,132628
3426,500,130563,132743
3427,500,130667,132858
3428,500,130767,132972
3429,500,130865,133085
3430,500,130961,133195
3431,500,131055,133299
3432,500,131153,133402
3433,500,131258,133502
3434,500,131370,133599
3435,500,131482,133699
3436,500,131592,133799
3437,500,131696,133903
3438,500,131796,134010
3439,500,131892,134114
3440,500,131993,134214
3441,500,132098,134314
3442,500,132200,134409
3443,500,132299,134503
3444,500,132398,134600
3445,500,132497,134695
3446,500,132596,134794
3447,500,132695,134891
3448,500,132792,134985
3449,500,132885,135077
3450,500,132978,135174
3451,500,133070,135266
3452,500,133161,135358
3453,500,133254,135456
3454,500,133346,135551
3455,500,133440,135639
3456,500,133540,135731
3457,500,133643,135823
3458,500,133742,135915
3459,500,133840,136008
3460,500,133938,136100
3461,500,134037,136196
3462,500,134138,136292
3463,500,134241,136387
3464,500,134343,136482
3465,500,134447,136578
3466,500,134552,136674
3467,500,134656,136770
3468,500,134757,136868
3469,500,134858,136966
3470,500,134958,137063
3471,500,135058,137158
3472,500,135157,137254
3473,500,135257,137351
3474,500,135357,137449
3475,500,135457,137545
3476,500,135558,137643
3477,500,135660,137742
3478,500,135762,137848
3479,500,135864,137956
3480,500,135966,138060
3481,500,136068,138165
3482,500,136172,138276
3483,500,136276,138388
3484,500,136382,138491
3485,500,136489,138600
3486,500,136597,138715
3487,500,136704,138823
3488,500,136811,138935
3489,500,136917,139053
3490,500,137023,139162
3491,500,137128,139278
3492,500,137234,139399
3493,500,137340,139524
3494,500,137445,139643
3495,500,137551,139763
3496,500,137655,139887
3497,500,137760,140004
3498,500,137865,140134
3499,500,137969,140257
3500,500,138074,140373
3501,500,138179,140495
3502,500,138284,140611
3503,500,138389,140723
3504,500,138494,140842
3505,500,138599,140956
3506,500,138704,141065
3507,500,138810,141176
3508,500,138915,141288
3509,500,139018,141397
3510,500,139120,141501
3511,500,139222,141604
3512,500,139322,141709
3513,500,139423,141813
3514,500,139523,141906
3515,500,139622,142004
3516,500,139720,142110
3517,500,139817,142216
3518,500,139912,142310
3519,500,140007,142403
3520,500,140104,142503
3521,500,140202,142596
3522,500,140301,142685
3523,500,140400,142790
3524,500,140497,142901
3525,500,140594,143007
3526,500,140693,143105
3527,500,140795,143192
3528,500,140896,143287
3529,500,140997,143390
3530,500,141097,143486
3531,500,141195,143567
3532,500,141293,143656
3533,500,141390,143756
3534,500,141486,143854
3535,500,141584,143954
3536,500,141682,144050
3537,500,141777,144142
3538,500,141876,144238
3539,500,141976,144335
3540,500,142078,144431
3541,500,142177,144530
3542,500,142277,144627
3543,500,142379,144720
3544,500,142480,144815
3545,500,142583,144910
3546,500,142685,145007
3547,500,142789,145100
3548,500,142895,145195
3549,500,143000,145292
3550,500,143106,145395
3551,500,143212,145499
3552,500,143317,145602
3553,500,143426,145704
3554,500,143534,145805
3555,500,143641,145911
3556,500,143750,146020
3557,500,143859,146130
3558,500,143970,146240
3559,500,144080,146353
3560,500,144191,146461
3561,500,144302,146570
3562,500,144413,146685
3563,500,144524,146802
3564,500,144634,146917
3565,500,144746,147032
3566,500,144858,147146
3567,500,144969,147262
3568,500,145078,147377
3569,500,145188,147493
3570,500,145297,147611
3571,500,145406,147736
3572,500,145511,147857
3573,500,145618,147971
3574,500,145731,148084
3575,500,145852,148200
3576,500,145971,148314
3577,500,146085,148427
3578,500,146197,148541
3579,500,146305,148655
3580,500,146411,148769
3581,500,146515,148882
3582,500,146620,148995
3583,500,146725,149105
3584,500,146828,149217
3585,500,146934,149325
3586,500,147042,149432
3587,500,147145,149537
3588,500,147245,149640
3589,500,147343,149742
3590,500,147442,149844
3591,500,147543,149944
3592,500,147645,150046
3593,500,147751,150145
3594,500,147855,150243
3595,500,147955,150343
3596,500,148053,150445
3597,500,148152,150544
3598,500,148249,150641
3599,500,148349,150735
3600,500,148452,150828
3601,500,148554,150921
3602,500,148656,151014
3603,500,148760,151110
3604,500,148863,151205
3605,500,148963,151299
3606,500,149060,151389
3607,500,149156,151478
3608,500,149250,151570
3609,500,149348,151662
3610,500,149445,151757
3611,500,149539,151861
3612,500,149630,151963
3613,500,149721,152061
3614,500,149813,152153
3615,500,149906,152238
3616,500,150003,152321
3617,500,150100,152410
3618,500,150198,152501
3619,500,150297,152597
3620,500,150398,152692
3621,500,150499,152787
3622,500,150600,152880
3623,500,150701,152974
3624,500,150805,153068
3625,500,150910,153164
3626,500,151015,153260
3627,500,151120,153355
3628,500,151225,153452
3629,500,151328,153549
3630,500,151431,153647
3631,500,151533,153743
3632,500,151635,153840
3633,500,151736,153937
3634,500,151834,154036
3635,500,151933,154133
3636,500,152034,154231
3637,500,152136,154333
3638,500,152240,154435
3639,500,152345,154538
3640,500,152450,154643
3641,500,152555,154752
3642,500,152659,154857
3643,500,152763,154965
3644,500,152867,155076
3645,500,152972,155188
3646,500,153077,155291
3647,500,153181,155404
3648,500,153285,155520
3649,500,153390,155628
3650,500,153494,155746
3651,500,153597,155866
3652,500,153701,155976
3653,500,153805,156093
3654,500,153909,156214
3655,500,154013,156323
3656,500,154118,156440
3657,500,154223,156564
3658,500,154328,156679
3659,500,154432,156794
3660,500,154536,156911
3661,500,154640,157017
3662,500,154745,157129
3663,500,154852,157244
3664,500,154960,157355
3665,500,155069,157460
3666,500,155177,157570
3667,500,155283,157681
3668,500,155389,157788
3669,500,155493,157895
3670,500,155597,157998
3671,500,155701,158092
3672,500,155806,158192
3673,500,155909,158295
3674,500,156012,158396
3675,500,156114,158500
3676,500,156216,158601
3677,500,156315,158694
3678,500,156414,158785
3679,500,156511,158880
3680,500,156610,158978
3681,500,156709,159074
3682,500,156809,159179
3683,500,156910,159280
3684,500,157011,159375
3685,500,157112,159465
3686,500,157212,159547
3687,500,157309,159629
3688,500,157407,159717
3689,500,157503,159805
3690,500,157599,159894
3691,500,157696,159990
3692,500,157792,160088
3693,500,157890,160190
3694,500,157989,160293
3695,500,158089,160390
3696,500,158189,160479
3697,500,158291,160572
3698,500,158391,160672
3699,500,158488,160772
3700,500,158586,160869
3701,500,158685,160967
3702,500,158786,161058
3703,500,158889,161153
3704,500,158994,161248
3705,500,159099,161342
3706,500,159203,161431
3707,500,159307,161523
3708,500,159413,161619
3709,500,159521,161722
3710,500,159630,161828
3711,500,159738,161932
3712,500,159845,162033
3713,500,159955,162135
3714,500,160065,162241
3715,500,160178,162352
3716,500,160290,162462
3717,500,160403,162571
3718,500,160516,162678
3719,500,160629,162788
3720,500,160741,162900
3721,500,160854,163013
3722,500,160967,163125
3723,500,161080,163236
3724,500,161193,163352
3725,500,161304,163469
3726,500,161412,163586
3727,500,161518,163703
3728,500,161623,163820
3729,500,161731,163937
3730,500,161845,164054
3731,500,161959,164174
3732,500,162077,164291
3733,500,162200,164407
3734,500,162321,164522
3735,500,162438,164638
3736,500,162549,164752
3737,500,162658,164868
3738,500,162765,164984
3739,500,162871,165102
3740,500,162980,165218
3741,500,163091,165331
3742,500,163201,165443
3743,500,163310,165555
3744,500,163418,165664
3745,500,163524,165774
3746,500,163629,165880
3747,500,163735,165984
3748,500,163841,166086
3749,500,163947,166189
3750,500,164048,166290
3751,500,164151,166393
3752,500,164254,166495
3753,500,164357,166596
3754,500,164462,166695
3755,500,164567,166794
3756,500,164670,166889
3757,500,164770,166981
3758,500,164870,167073
3759,500,164968,167162
3760,500,165064,167256
3761,500,165161,167351
3762,500,165261,167446
3763,500,165362,167540
3764,500,165465,167640
3765,500,165568,167737
3766,500,165669,167832
3767,500,165769,167924
3768,500,165866,168017
3769,500,165959,168114
3770,500,166051,168213
3771,500,166141,168311
3772,500,166227,168408
3773,500,166317,168501
3774,500,166413,168594
3775,500,166512,168689
3776,500,166614,168784
3777,500,166717,168875
3778,500,166819,168967
3779,500,166921,169061
3780,500,167024,169158
3781,500,167130,169258
3782,500,167236,169354
3783,500,167342,169446
3784,500,167446,169538
3785,500,167550,169634
3786,500,167652,169732
3787,500,167753,169830
3788,500,167857,169927
3789,500,167960,170023
3790,500,168064,170120
3791,500,168168,170216
3792,500,168272,170315
3793,500,168375,170414
3794,500,168477,170513
3795,500,168579,170615
3796,500,168681,170722
3797,500,168784,170829
3798,500,168888,170933
3799,500,168994,171044
3800,500,169099,171155
3801,500,169204,171260
3802,500,169308,171367
3803,500,169413,171483
3804,500,169518,171592
3805,500,169622,171699
3806,500,169726,171815
3807,500,169829,171933
3808,500,169932,172049
3809,500,170036,172171
3810,500,170140,172287
3811,500,170243,172402
3812,500,170346,172528
3813,500,170448,172656
3814,500,170551,172774
3815,500,170654,172901
3816,500,170757,173022
3817,500,170861,173136
3818,500,170963,173253
3819,500,171065,173363
3820,500,171167,173473
3821,500,171271,173593
3822,500,171378,173707
3823,500,171483,173821
3824,500,171589,173932
3825,500,171695,174040
3826,500,171801,174150
3827,500,171904,174258
3828,500,172007,174370
3829,500,172108,174476
3830,500,172209,174572
3831,500,172308,174664
3832,500,172407,174764
3833,500,172504,174870
3834,500,172603,174969
3835,500,172703,175058
3836,500,172806,175153
3837,500,172909,175253
3838,500,173011,175346
3839,500,173111,175435
3840,500,173211,175532
3841,500,173312,175629
3842,500,173414,175723
3843,500,173517,175819
3844,500,173619,175910
3845,500,173718,175999
3846,500,173818,176099
3847,500,173915,176198
3848,500,174013,176291
3849,500,174111,176385
3850,500,174210,176473
3851,500,174310,176561
3852,500,174410,176659
3853,500,174510,176758
3854,500,174612,176853
3855,500,174714,176948
3856,500,174816,177047
3857,500,174918,177149
3858,500,175019,177254
3859,500,175121,177358
3860,500,175225,177458
3861,500,175331,177554
3862,500,175438,177648
3863,500,175543,177740
3864,500,175649,177830
3865,500,175757,177923
3866,500,175864,178021
3867,500,175971,178128
3868,500,176078,178234
3869,500,176186,178334
3870,500,176296,178428
3871,500,176407,178525
3872,500,176519,178627
3873,500,176632,178732
3874,500,176745,178837
3875,500,176859,178942
3876,500,176972,179051
3877,500,177084,179162
3878,500,177195,179274
3879,500,177308,179385
3880,500,177418,179498
3881,500,177528,179611
3882,500,177639,179726
3883,500,177751,179842
3884,500,177863,179957
3885,500,177976,180070
3886,500,178086,180184
3887,500,178193,180301
3888,500,178305,180422
3889,500,178423,180546
3890,500,178544,180666
3891,500,178664,180786
3892,500,178780,180907
3893,500,178890,181028
3894,500,178998,181147
3895,500,179108,181264
3896,500,179218,181383
3897,500,179331,181504
3898,500,179445,181622
3899,500,179555,181738
3900,500,179664,181854
3901,500,179773,181970
3902,500,179881,182083
3903,500,179987,182195
3904,500,180093,182300
3905,500,180200,182405
3906,500,180306,182509
3907,500,180410,182614
3908,500,180515,182718
3909,500,180619,182820
3910,500,180722,182920
3911,500,180826,183017
3912,500,180930,183115
3913,500,181031,183212
3914,500,181129,183308
3915,500,181229,183412
3916,500,181331,183517
3917,500,181432,183620
3918,500,181534,183714
3919,500,181634,183799
3920,500,181732,183881
3921,500,181831,183969
3922,500,181929,184069
3923,500,182028,184171
3924,500,182126,184271
3925,500,182220,184366
3926,500,182312,184458
3927,500,182402,184551
3928,500,182492,184648
3929,500,182578,184743
3930,500,182670,184837
3931,500,182770,184932
3932,500,182871,185025
3933,500,182972,185118
3934,500,183072,185209
3935,500,183172,185299
3936,500,183274,185391
3937,500,183377,185486
3938,500,183481,185583
3939,500,183585,185678
3940,500,183689,185771
3941,500,183792,185863
3942,500,183896,185959
3943,500,184000,186058
3944,500,184105,186155
3945,500,184209,186251
3946,500,184311,186348
3947,500,184413,186444
3948,500,184515,186539
3949,500,184616,186635
3950,500,184717,186734
3951,500,184817,186834
3952,500,184916,186933
3953,500,185014,187035
3954,500,185114,187143
3955,500,185216,187245
3956,500,185320,187354
3957,500,185427,187469
3958,500,185533,187580
3959,500,185639,187686
3960,500,185745,187803
3961,500,185852,187922
3962,500,185960,188029
3963,500,186069,188144
3964,500,186177,188265
3965,500,186283,188378
3966,500,186390,188499
3967,500,186498,188614
3968,500,186605,188725
3969,500,186711,188845
3970,500,186817,188962
3971,500,186923,189075
3972,500,187029,189195
3973,500,187133,189316
3974,500,187237,189427
3975,500,187340,189539
3976,500,187442,189660
3977,500,187545,189773
3978,500,187649,189887
3979,500,187753,190008
3980,500,187858,190121
3981,500,187962,190234
3982,500,188066,190351
3983,500,188169,190466
3984,500,188272,190575
3985,500,188373,190683
3986,500,188475,190796
3987,500,188579,190901
3988,500,188683,190995
3989,500,188783,191089
3990,500,188881,191197
3991,500,188980,191305
3992,500,189079,191400
3993,500,189179,191491
3994,500,189277,191592
3995,500,189376,191690
3996,500,189473,191780
3997,500,189572,191877
3998,500,189672,191972
3999,500,189771,192063
4000,500,189869,192156
4001,0,189967,192256
4002,0,190064,192348
